Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
854,[1192.0],[30.0],[1344.0],[950.0],[1089.0],[1069.0],[1297.0],[590.0],[51.0],[263.0],[1471.0],[933.0],[43.0],[197.0],[106.0],[812.0],[335.0],[823.0],[1255.0],[1485.0],[1459.0],[1460.0],[845.0],[173.0],[177.0],[196.0],[198.0],[1069.0],[1199.0],[1076.0],[624.0],[965.0],[719.0],[1471.0],[654.0],[201.0],[541.0],[365.0],[1335.0],[869.0],[1106.0],[218.0],[110.0],[192.0],[1369.0],[1125.0],[654.0],[767.0],[1433.0],[951.0]
855,[1133.0],[918.0],[92.0],[585.0],[1199.0],[790.0],[1231.0],[19.0],[1022.0],[197.0],[482.0],[1096.0],[913.0],[145.0],[459.0],[29.0],[677.0],[631.0],[957.0],[514.0],[212.0],[808.0],[124.0],[783.0],[207.0],[108.0],[265.0],[963.0],[879.0],[1081.0],[1367.0],[124.0],[1349.0],[1102.0],[486.0],[1082.0],[260.0],[1086.0],[1344.0],[399.0],[379.0],[911.0],[408.0],[830.0],[1422.0],[1349.0],[599.0],[1328.0],[687.0],[168.0]
856,[1346.0],[192.0],[1081.0],[334.0],[1349.0],[1475.0],[277.0],[1255.0],[408.0],[327.0],[856.0],[1055.0],[1244.0],[191.0],[1030.0],[457.0],[1249.0],[146.0],[343.0],[8.0],[1365.0],[875.0],[714.0],[864.0],[544.0],[179.0],[1126.0],[1386.0],[1416.0],[556.0],[1013.0],[773.0],[853.0],[887.0],[1408.0],[593.0],[484.0],[993.0],[735.0],[21.0],[1068.0],[585.0],[881.0],[486.0],[1490.0],[558.0],[1224.0],[352.0],[24.0],[879.0]
857,[826.0],[1092.0],[265.0],[8.0],[804.0],[1169.0],[99.0],[946.0],[334.0],[984.0],[1266.0],[428.0],[807.0],[853.0],[674.0],[1115.0],[288.0],[379.0],[1343.0],[282.0],[1069.0],[873.0],[325.0],[472.0],[0.0],[304.0],[88.0],[1169.0],[1119.0],[746.0],[949.0],[1107.0],[1386.0],[723.0],[1222.0],[1106.0],[204.0],[177.0],[277.0],[8.0],[1486.0],[1120.0],[1072.0],[1356.0],[158.0],[1226.0],[1207.0],[735.0],[1018.0],[1404.0]
858,[1072.0],[419.0],[23.0],[883.0],[1353.0],[665.0],[174.0],[1349.0],[453.0],[191.0],[808.0],[1215.0],[1286.0],[628.0],[587.0],[778.0],[1226.0],[405.0],[194.0],[472.0],[1234.0],[538.0],[964.0],[566.0],[1280.0],[669.0],[723.0],[406.0],[131.0],[1349.0],[43.0],[1332.0],[1273.0],[789.0],[347.0],[130.0],[20.0],[510.0],[766.0],[930.0],[677.0],[1144.0],[453.0],[638.0],[599.0],[411.0],[1080.0],[1147.0],[323.0],[335.0]
859,[827.0],[1356.0],[1091.0],[1194.0],[169.0],[596.0],[845.0],[397.0],[685.0],[1268.0],[1223.0],[521.0],[92.0],[1419.0],[145.0],[1085.0],[1170.0],[344.0],[987.0],[415.0],[1246.0],[1194.0],[864.0],[787.0],[432.0],[946.0],[1467.0],[37.0],[610.0],[999.0],[1416.0],[1268.0],[512.0],[1066.0],[791.0],[783.0],[496.0],[910.0],[29.0],[950.0],[965.0],[189.0],[748.0],[1221.0],[887.0],[399.0],[1064.0],[1463.0],[824.0],[131.0]
860,[1141.0],[1494.0],[1163.0],[665.0],[452.0],[213.0],[152.0],[997.0],[1194.0],[159.0],[736.0],[130.0],[1015.0],[203.0],[406.0],[838.0],[973.0],[1300.0],[1408.0],[669.0],[1169.0],[227.0],[1471.0],[1492.0],[365.0],[984.0],[347.0],[213.0],[539.0],[955.0],[1154.0],[330.0],[1246.0],[1344.0],[987.0],[790.0],[803.0],[1488.0],[1091.0],[1102.0],[173.0],[461.0],[1422.0],[401.0],[1066.0],[1071.0],[894.0],[778.0],[1106.0],[970.0]
861,[1096.0],[485.0],[653.0],[801.0],[1119.0],[422.0],[1032.0],[1492.0],[104.0],[807.0],[24.0],[235.0],[1229.0],[1402.0],[1161.0],[1080.0],[54.0],[1460.0],[29.0],[1072.0],[942.0],[482.0],[1332.0],[1192.0],[624.0],[608.0],[918.0],[60.0],[765.0],[1078.0],[1360.0],[542.0],[1013.0],[285.0],[58.0],[1192.0],[327.0],[1349.0],[1477.0],[754.0],[823.0],[1118.0],[104.0],[1260.0],[168.0],[1273.0],[168.0],[545.0],[25.0],[1349.0]
862,[569.0],[401.0],[218.0],[1494.0],[1273.0],[1433.0],[37.0],[1396.0],[864.0],[131.0],[744.0],[495.0],[506.0],[745.0],[628.0],[695.0],[564.0],[817.0],[1479.0],[674.0],[1344.0],[4.0],[674.0],[1346.0],[960.0],[997.0],[1057.0],[339.0],[1080.0],[164.0],[610.0],[1290.0],[203.0],[593.0],[652.0],[1346.0],[786.0],[1460.0],[334.0],[3.0],[330.0],[1276.0],[543.0],[876.0],[151.0],[1412.0],[904.0],[423.0],[1045.0],[468.0]
863,[714.0],[961.0],[556.0],[3.0],[1357.0],[1111.0],[400.0],[562.0],[486.0],[75.0],[1467.0],[1082.0],[182.0],[947.0],[1450.0],[334.0],[1349.0],[100.0],[173.0],[526.0],[288.0],[316.0],[918.0],[466.0],[251.0],[159.0],[58.0],[1111.0],[587.0],[392.0],[1496.0],[660.0],[1387.0],[1163.0],[915.0],[1486.0],[30.0],[367.0],[218.0],[1072.0],[788.0],[299.0],[599.0],[577.0],[585.0],[552.0],[1376.0],[183.0],[732.0],[841.0]
864,[1215.0],[568.0],[625.0],[400.0],[509.0],[409.0],[1094.0],[1273.0],[625.0],[1015.0],[323.0],[291.0],[106.0],[856.0],[60.0],[697.0],[949.0],[121.0],[1229.0],[1422.0],[1461.0],[1430.0],[696.0],[736.0],[674.0],[144.0],[766.0],[1488.0],[1017.0],[669.0],[619.0],[108.0],[549.0],[445.0],[514.0],[826.0],[793.0],[1273.0],[157.0],[590.0],[869.0],[224.0],[996.0],[926.0],[335.0],[1079.0],[1044.0],[1124.0],[42.0],[1273.0]
865,[399.0],[1479.0],[164.0],[194.0],[1013.0],[732.0],[339.0],[246.0],[787.0],[793.0],[285.0],[1063.0],[1360.0],[796.0],[1402.0],[1086.0],[1398.0],[974.0],[654.0],[106.0],[1163.0],[5.0],[106.0],[1057.0],[599.0],[562.0],[1286.0],[1141.0],[110.0],[1291.0],[262.0],[961.0],[796.0],[783.0],[1143.0],[357.0],[463.0],[227.0],[1194.0],[1384.0],[660.0],[155.0],[1467.0],[792.0],[189.0],[1365.0],[1475.0],[1137.0],[490.0],[1112.0]
866,[1414.0],[146.0],[1291.0],[589.0],[904.0],[1349.0],[1184.0],[539.0],[347.0],[853.0],[566.0],[511.0],[763.0],[192.0],[713.0],[1492.0],[1458.0],[1233.0],[1308.0],[130.0],[466.0],[1229.0],[130.0],[1072.0],[1076.0],[75.0],[514.0],[830.0],[1161.0],[1481.0],[1031.0],[1106.0],[1463.0],[763.0],[567.0],[617.0],[1092.0],[408.0],[817.0],[1215.0],[344.0],[280.0],[964.0],[173.0],[1276.0],[914.0],[596.0],[33.0],[572.0],[207.0]
867,[1010.0],[367.0],[1235.0],[1184.0],[196.0],[830.0],[880.0],[1013.0],[243.0],[182.0],[1211.0],[1010.0],[674.0],[753.0],[1488.0],[1351.0],[979.0],[227.0],[913.0],[1086.0],[482.0],[1263.0],[542.0],[1266.0],[106.0],[776.0],[1477.0],[734.0],[1292.0],[144.0],[212.0],[1092.0],[70.0],[1044.0],[973.0],[804.0],[1112.0],[152.0],[431.0],[179.0],[1044.0],[489.0],[150.0],[911.0],[1331.0],[1013.0],[777.0],[78.0],[1037.0],[110.0]
868,[1099.0],[125.0],[472.0],[486.0],[1416.0],[951.0],[1091.0],[654.0],[255.0],[964.0],[134.0],[1498.0],[107.0],[1183.0],[856.0],[510.0],[1287.0],[1339.0],[567.0],[1077.0],[763.0],[1286.0],[195.0],[826.0],[168.0],[37.0],[1127.0],[569.0],[964.0],[422.0],[726.0],[1494.0],[1183.0],[1192.0],[797.0],[565.0],[903.0],[646.0],[486.0],[54.0],[63.0],[693.0],[1255.0],[347.0],[155.0],[638.0],[804.0],[264.0],[344.0],[213.0]
869,[301.0],[472.0],[710.0],[339.0],[1064.0],[288.0],[430.0],[1062.0],[58.0],[203.0],[23.0],[605.0],[653.0],[1396.0],[391.0],[1194.0],[297.0],[487.0],[334.0],[144.0],[669.0],[1266.0],[265.0],[124.0],[746.0],[86.0],[344.0],[288.0],[797.0],[812.0],[756.0],[1344.0],[2.0],[462.0],[1292.0],[1358.0],[1439.0],[1103.0],[461.0],[1422.0],[341.0],[846.0],[696.0],[1492.0],[693.0],[95.0],[635.0],[1469.0],[1290.0],[45.0]
870,[110.0],[408.0],[422.0],[760.0],[159.0],[801.0],[872.0],[1416.0],[1386.0],[1022.0],[1489.0],[1030.0],[826.0],[285.0],[360.0],[1259.0],[1031.0],[1266.0],[984.0],[20.0],[1335.0],[490.0],[108.0],[227.0],[1467.0],[1231.0],[157.0],[360.0],[626.0],[1494.0],[1198.0],[776.0],[76.0],[1346.0],[1458.0],[452.0],[345.0],[1013.0],[1163.0],[946.0],[487.0],[975.0],[1018.0],[1144.0],[1349.0],[508.0],[890.0],[1218.0],[1019.0],[1013.0]
871,[564.0],[567.0],[461.0],[58.0],[610.0],[589.0],[218.0],[658.0],[1206.0],[696.0],[1090.0],[909.0],[633.0],[1356.0],[1223.0],[1069.0],[1055.0],[290.0],[710.0],[647.0],[653.0],[486.0],[1099.0],[669.0],[335.0],[339.0],[787.0],[549.0],[696.0],[835.0],[1434.0],[3.0],[947.0],[1381.0],[858.0],[827.0],[1359.0],[1266.0],[347.0],[365.0],[545.0],[645.0],[397.0],[519.0],[637.0],[1246.0],[452.0],[917.0],[823.0],[826.0]
872,[788.0],[822.0],[1200.0],[1221.0],[397.0],[1273.0],[1315.0],[1103.0],[966.0],[146.0],[1381.0],[954.0],[710.0],[1255.0],[64.0],[25.0],[439.0],[64.0],[1194.0],[1344.0],[144.0],[736.0],[766.0],[1332.0],[955.0],[1317.0],[593.0],[152.0],[968.0],[807.0],[491.0],[1163.0],[220.0],[217.0],[1017.0],[440.0],[1442.0],[453.0],[658.0],[379.0],[1237.0],[335.0],[1078.0],[807.0],[1113.0],[455.0],[198.0],[1117.0],[951.0],[1141.0]
873,[1422.0],[1360.0],[409.0],[1462.0],[399.0],[1116.0],[1278.0],[124.0],[549.0],[745.0],[149.0],[386.0],[316.0],[1162.0],[177.0],[1191.0],[711.0],[1454.0],[159.0],[327.0],[1302.0],[1489.0],[650.0],[177.0],[845.0],[1032.0],[1344.0],[78.0],[1341.0],[1273.0],[573.0],[30.0],[1030.0],[869.0],[297.0],[924.0],[487.0],[1416.0],[1178.0],[997.0],[64.0],[473.0],[1127.0],[775.0],[778.0],[1416.0],[235.0],[734.0],[1353.0],[1416.0]
874,[1287.0],[8.0],[1072.0],[514.0],[744.0],[1404.0],[526.0],[238.0],[1134.0],[291.0],[1102.0],[341.0],[603.0],[485.0],[285.0],[359.0],[1102.0],[1435.0],[1200.0],[1142.0],[656.0],[347.0],[564.0],[827.0],[110.0],[539.0],[873.0],[70.0],[25.0],[954.0],[21.0],[54.0],[1455.0],[151.0],[484.0],[1300.0],[1139.0],[736.0],[58.0],[1055.0],[78.0],[228.0],[547.0],[58.0],[889.0],[1260.0],[924.0],[383.0],[1263.0],[1111.0]
875,[1290.0],[980.0],[1107.0],[519.0],[1071.0],[466.0],[1089.0],[1056.0],[1331.0],[1396.0],[1485.0],[835.0],[1200.0],[654.0],[1218.0],[486.0],[1318.0],[236.0],[1492.0],[1163.0],[999.0],[223.0],[1477.0],[1422.0],[521.0],[2.0],[783.0],[466.0],[858.0],[1015.0],[559.0],[763.0],[1199.0],[627.0],[1470.0],[173.0],[418.0],[748.0],[238.0],[1010.0],[817.0],[1273.0],[168.0],[1015.0],[222.0],[477.0],[1441.0],[777.0],[893.0],[569.0]
876,[879.0],[766.0],[1116.0],[775.0],[323.0],[623.0],[433.0],[195.0],[799.0],[947.0],[601.0],[145.0],[873.0],[819.0],[365.0],[284.0],[1058.0],[1159.0],[263.0],[1071.0],[277.0],[56.0],[1126.0],[1460.0],[526.0],[656.0],[431.0],[545.0],[468.0],[1013.0],[107.0],[291.0],[94.0],[42.0],[22.0],[569.0],[64.0],[610.0],[1244.0],[562.0],[236.0],[713.0],[873.0],[1118.0],[1273.0],[610.0],[1349.0],[1378.0],[149.0],[610.0]
877,[1055.0],[950.0],[1422.0],[961.0],[658.0],[970.0],[391.0],[174.0],[1449.0],[760.0],[1046.0],[1237.0],[1081.0],[1455.0],[1231.0],[1169.0],[921.0],[557.0],[1107.0],[1314.0],[386.0],[58.0],[1226.0],[555.0],[449.0],[521.0],[316.0],[888.0],[1112.0],[520.0],[930.0],[188.0],[192.0],[826.0],[496.0],[100.0],[28.0],[566.0],[608.0],[428.0],[734.0],[1291.0],[1396.0],[514.0],[225.0],[926.0],[732.0],[1422.0],[1085.0],[830.0]
878,[893.0],[753.0],[658.0],[54.0],[652.0],[1013.0],[486.0],[577.0],[778.0],[1255.0],[963.0],[185.0],[1107.0],[401.0],[236.0],[347.0],[466.0],[173.0],[486.0],[656.0],[1489.0],[160.0],[723.0],[542.0],[639.0],[1003.0],[427.0],[669.0],[1143.0],[182.0],[521.0],[572.0],[1119.0],[1199.0],[221.0],[665.0],[156.0],[104.0],[174.0],[599.0],[124.0],[1013.0],[335.0],[124.0],[1345.0],[1467.0],[88.0],[890.0],[773.0],[714.0]
879,[131.0],[1477.0],[1071.0],[1275.0],[149.0],[173.0],[123.0],[110.0],[55.0],[192.0],[406.0],[571.0],[291.0],[42.0],[251.0],[903.0],[495.0],[878.0],[75.0],[510.0],[1467.0],[603.0],[776.0],[365.0],[913.0],[1465.0],[1244.0],[177.0],[227.0],[1416.0],[558.0],[1231.0],[145.0],[198.0],[1269.0],[714.0],[213.0],[384.0],[763.0],[703.0],[687.0],[391.0],[316.0],[224.0],[1013.0],[575.0],[1130.0],[268.0],[601.0],[964.0]
880,[1434.0],[3.0],[565.0],[1308.0],[238.0],[841.0],[130.0],[1210.0],[373.0],[695.0],[364.0],[1068.0],[164.0],[395.0],[1032.0],[260.0],[1078.0],[24.0],[86.0],[829.0],[379.0],[866.0],[1287.0],[1141.0],[201.0],[1498.0],[289.0],[1037.0],[291.0],[1352.0],[1318.0],[949.0],[112.0],[827.0],[238.0],[974.0],[1191.0],[845.0],[838.0],[949.0],[1378.0],[1365.0],[246.0],[1132.0],[962.0],[1387.0],[951.0],[599.0],[1249.0],[173.0]
881,[572.0],[1162.0],[238.0],[888.0],[174.0],[1416.0],[744.0],[1230.0],[472.0],[654.0],[223.0],[328.0],[232.0],[981.0],[687.0],[58.0],[613.0],[687.0],[347.0],[763.0],[1115.0],[1235.0],[157.0],[108.0],[1498.0],[1364.0],[1192.0],[144.0],[93.0],[1022.0],[909.0],[653.0],[1003.0],[1119.0],[765.0],[1492.0],[979.0],[60.0],[963.0],[662.0],[1460.0],[1416.0],[1069.0],[1332.0],[691.0],[941.0],[427.0],[235.0],[1404.0],[195.0]
882,[599.0],[157.0],[995.0],[844.0],[492.0],[525.0],[370.0],[1332.0],[615.0],[996.0],[1071.0],[379.0],[1030.0],[702.0],[1076.0],[463.0],[526.0],[901.0],[106.0],[599.0],[1091.0],[1081.0],[1131.0],[569.0],[45.0],[1094.0],[92.0],[365.0],[740.0],[610.0],[217.0],[1032.0],[1242.0],[1019.0],[19.0],[195.0],[236.0],[430.0],[92.0],[556.0],[323.0],[674.0],[1229.0],[542.0],[1416.0],[1102.0],[1273.0],[123.0],[764.0],[696.0]
883,[21.0],[54.0],[993.0],[1036.0],[872.0],[1251.0],[888.0],[125.0],[70.0],[145.0],[42.0],[1224.0],[146.0],[112.0],[134.0],[802.0],[1044.0],[525.0],[719.0],[1418.0],[487.0],[698.0],[1055.0],[714.0],[964.0],[888.0],[169.0],[76.0],[213.0],[567.0],[124.0],[662.0],[1356.0],[1141.0],[174.0],[1233.0],[1259.0],[1381.0],[565.0],[1124.0],[268.0],[118.0],[654.0],[439.0],[666.0],[1390.0],[1404.0],[168.0],[1430.0],[291.0]
884,[773.0],[819.0],[174.0],[949.0],[526.0],[610.0],[347.0],[807.0],[1072.0],[86.0],[160.0],[877.0],[413.0],[1205.0],[1094.0],[514.0],[669.0],[323.0],[58.0],[653.0],[838.0],[1082.0],[431.0],[776.0],[322.0],[384.0],[1346.0],[173.0],[553.0],[799.0],[639.0],[1198.0],[972.0],[539.0],[258.0],[801.0],[1467.0],[521.0],[406.0],[879.0],[1332.0],[610.0],[1169.0],[108.0],[1210.0],[201.0],[283.0],[335.0],[1226.0],[1099.0]
885,[168.0],[431.0],[652.0],[1423.0],[617.0],[1492.0],[1067.0],[1245.0],[506.0],[1018.0],[60.0],[879.0],[145.0],[1019.0],[323.0],[786.0],[1147.0],[356.0],[674.0],[793.0],[218.0],[164.0],[1069.0],[195.0],[1229.0],[957.0],[1163.0],[251.0],[1266.0],[961.0],[399.0],[1030.0],[628.0],[88.0],[1078.0],[564.0],[1111.0],[1249.0],[653.0],[1291.0],[535.0],[106.0],[913.0],[776.0],[610.0],[893.0],[571.0],[1067.0],[509.0],[1030.0]
886,[930.0],[949.0],[599.0],[146.0],[1369.0],[207.0],[187.0],[872.0],[76.0],[628.0],[240.0],[965.0],[713.0],[715.0],[1090.0],[345.0],[1323.0],[457.0],[1317.0],[3.0],[64.0],[514.0],[677.0],[1473.0],[696.0],[370.0],[864.0],[1353.0],[1030.0],[976.0],[754.0],[979.0],[485.0],[963.0],[792.0],[1339.0],[646.0],[526.0],[964.0],[979.0],[293.0],[1246.0],[430.0],[1318.0],[988.0],[663.0],[970.0],[1349.0],[677.0],[145.0]
887,[1106.0],[1072.0],[872.0],[576.0],[845.0],[669.0],[593.0],[1161.0],[777.0],[569.0],[1488.0],[1459.0],[391.0],[1345.0],[845.0],[777.0],[144.0],[1492.0],[514.0],[388.0],[339.0],[1063.0],[1244.0],[599.0],[185.0],[1403.0],[535.0],[430.0],[1470.0],[55.0],[939.0],[851.0],[1384.0],[587.0],[872.0],[1460.0],[547.0],[909.0],[60.0],[168.0],[227.0],[899.0],[1323.0],[367.0],[924.0],[440.0],[1013.0],[1273.0],[970.0],[564.0]
888,[335.0],[1178.0],[791.0],[394.0],[1358.0],[124.0],[66.0],[542.0],[1360.0],[452.0],[492.0],[131.0],[628.0],[1325.0],[1482.0],[496.0],[1463.0],[515.0],[713.0],[168.0],[701.0],[422.0],[1231.0],[251.0],[316.0],[1443.0],[763.0],[1485.0],[788.0],[1323.0],[994.0],[145.0],[1402.0],[535.0],[599.0],[1287.0],[830.0],[1045.0],[657.0],[1365.0],[198.0],[1357.0],[106.0],[106.0],[777.0],[1290.0],[610.0],[770.0],[196.0],[628.0]
889,[754.0],[979.0],[168.0],[370.0],[1490.0],[1058.0],[832.0],[1345.0],[94.0],[1402.0],[1044.0],[330.0],[327.0],[684.0],[880.0],[1045.0],[1216.0],[490.0],[2.0],[999.0],[236.0],[1109.0],[428.0],[1099.0],[124.0],[433.0],[1229.0],[94.0],[1069.0],[1312.0],[613.0],[1226.0],[715.0],[1081.0],[1473.0],[290.0],[838.0],[391.0],[993.0],[1076.0],[1266.0],[1387.0],[1068.0],[613.0],[1320.0],[215.0],[210.0],[1013.0],[482.0],[1402.0]
890,[964.0],[1422.0],[742.0],[433.0],[791.0],[144.0],[783.0],[1082.0],[890.0],[3.0],[360.0],[1268.0],[627.0],[691.0],[1089.0],[890.0],[656.0],[1249.0],[124.0],[398.0],[697.0],[511.0],[92.0],[168.0],[1287.0],[805.0],[1084.0],[1492.0],[676.0],[615.0],[739.0],[1460.0],[1364.0],[1161.0],[1315.0],[124.0],[1127.0],[639.0],[1488.0],[335.0],[542.0],[658.0],[1349.0],[408.0],[1441.0],[773.0],[1120.0],[789.0],[525.0],[1287.0]
891,[696.0],[1244.0],[910.0],[180.0],[903.0],[893.0],[770.0],[1043.0],[1242.0],[804.0],[951.0],[628.0],[1402.0],[764.0],[149.0],[484.0],[220.0],[98.0],[316.0],[335.0],[300.0],[409.0],[1032.0],[1076.0],[873.0],[29.0],[653.0],[1076.0],[1486.0],[656.0],[837.0],[628.0],[856.0],[764.0],[168.0],[1055.0],[472.0],[345.0],[138.0],[1246.0],[1084.0],[913.0],[674.0],[1231.0],[1145.0],[572.0],[1037.0],[454.0],[304.0],[856.0]
892,[590.0],[1031.0],[335.0],[206.0],[158.0],[1267.0],[1467.0],[691.0],[981.0],[1221.0],[1019.0],[660.0],[793.0],[367.0],[42.0],[235.0],[960.0],[969.0],[1003.0],[1457.0],[687.0],[790.0],[773.0],[564.0],[1273.0],[206.0],[913.0],[714.0],[1111.0],[1115.0],[466.0],[541.0],[401.0],[569.0],[816.0],[1454.0],[1255.0],[963.0],[1115.0],[1218.0],[736.0],[1199.0],[1278.0],[844.0],[1374.0],[1199.0],[320.0],[1472.0],[1170.0],[285.0]
893,[1486.0],[599.0],[1198.0],[664.0],[130.0],[656.0],[58.0],[1063.0],[1422.0],[714.0],[1235.0],[1005.0],[409.0],[924.0],[526.0],[472.0],[1273.0],[1045.0],[658.0],[1127.0],[1351.0],[954.0],[1344.0],[335.0],[877.0],[828.0],[1448.0],[1242.0],[1282.0],[453.0],[955.0],[627.0],[981.0],[60.0],[1259.0],[1227.0],[1210.0],[406.0],[910.0],[487.0],[108.0],[238.0],[1273.0],[182.0],[283.0],[299.0],[372.0],[445.0],[457.0],[1055.0]
894,[1349.0],[92.0],[357.0],[907.0],[1191.0],[773.0],[919.0],[985.0],[1205.0],[924.0],[617.0],[961.0],[856.0],[1394.0],[746.0],[232.0],[1384.0],[874.0],[873.0],[1046.0],[148.0],[1116.0],[1169.0],[1287.0],[1154.0],[334.0],[1082.0],[63.0],[736.0],[409.0],[657.0],[1402.0],[285.0],[1084.0],[335.0],[1435.0],[687.0],[291.0],[607.0],[1387.0],[88.0],[1229.0],[391.0],[1423.0],[890.0],[33.0],[1469.0],[1411.0],[1288.0],[1069.0]
895,[179.0],[1229.0],[1349.0],[982.0],[856.0],[1138.0],[262.0],[1315.0],[709.0],[856.0],[358.0],[63.0],[20.0],[408.0],[1019.0],[1130.0],[449.0],[1263.0],[972.0],[54.0],[323.0],[665.0],[893.0],[1467.0],[440.0],[60.0],[56.0],[195.0],[145.0],[1351.0],[1030.0],[204.0],[684.0],[397.0],[169.0],[1159.0],[1396.0],[713.0],[1422.0],[1031.0],[566.0],[1119.0],[683.0],[1216.0],[537.0],[1369.0],[425.0],[1145.0],[362.0],[1492.0]
896,[1341.0],[702.0],[851.0],[152.0],[910.0],[1226.0],[514.0],[835.0],[235.0],[54.0],[1198.0],[1328.0],[526.0],[296.0],[744.0],[1072.0],[1013.0],[345.0],[1332.0],[18.0],[284.0],[835.0],[1163.0],[1231.0],[1459.0],[1235.0],[1024.0],[656.0],[865.0],[748.0],[746.0],[227.0],[1205.0],[1107.0],[1191.0],[940.0],[1473.0],[739.0],[754.0],[64.0],[864.0],[174.0],[288.0],[1022.0],[372.0],[846.0],[280.0],[199.0],[286.0],[495.0]
897,[1013.0],[710.0],[289.0],[1181.0],[463.0],[995.0],[454.0],[1099.0],[296.0],[972.0],[1358.0],[1402.0],[285.0],[1288.0],[601.0],[1408.0],[804.0],[312.0],[484.0],[1349.0],[977.0],[995.0],[1286.0],[1055.0],[1496.0],[1194.0],[1063.0],[746.0],[1037.0],[291.0],[138.0],[856.0],[296.0],[427.0],[1133.0],[557.0],[323.0],[1443.0],[360.0],[1199.0],[1448.0],[316.0],[845.0],[1032.0],[235.0],[1106.0],[1353.0],[694.0],[492.0],[288.0]
898,[946.0],[913.0],[1273.0],[1177.0],[1315.0],[45.0],[726.0],[97.0],[1217.0],[468.0],[751.0],[1064.0],[695.0],[245.0],[764.0],[1058.0],[1133.0],[864.0],[1364.0],[24.0],[149.0],[801.0],[823.0],[1127.0],[1332.0],[1184.0],[603.0],[509.0],[830.0],[838.0],[145.0],[803.0],[245.0],[714.0],[555.0],[299.0],[697.0],[130.0],[599.0],[746.0],[994.0],[539.0],[1210.0],[960.0],[329.0],[1490.0],[1312.0],[1416.0],[864.0],[42.0]
899,[1226.0],[168.0],[388.0],[430.0],[357.0],[291.0],[1192.0],[328.0],[599.0],[195.0],[1344.0],[904.0],[130.0],[688.0],[593.0],[1422.0],[1416.0],[124.0],[542.0],[654.0],[1259.0],[391.0],[763.0],[1032.0],[1005.0],[763.0],[1012.0],[981.0],[809.0],[104.0],[1076.0],[677.0],[384.0],[1488.0],[697.0],[1332.0],[1345.0],[516.0],[590.0],[131.0],[787.0],[291.0],[1133.0],[748.0],[762.0],[899.0],[489.0],[1272.0],[173.0],[1068.0]
900,[1416.0],[1344.0],[169.0],[768.0],[1033.0],[1290.0],[710.0],[108.0],[688.0],[1364.0],[316.0],[1494.0],[1249.0],[133.0],[1082.0],[939.0],[452.0],[1201.0],[1127.0],[695.0],[555.0],[190.0],[1486.0],[428.0],[756.0],[486.0],[954.0],[223.0],[1497.0],[1030.0],[607.0],[1094.0],[1486.0],[1448.0],[1349.0],[878.0],[1249.0],[1170.0],[23.0],[1119.0],[427.0],[873.0],[1155.0],[1094.0],[1083.0],[1486.0],[509.0],[1119.0],[571.0],[466.0]
901,[997.0],[316.0],[1013.0],[634.0],[887.0],[1332.0],[1434.0],[494.0],[1337.0],[1112.0],[52.0],[1357.0],[1086.0],[1103.0],[364.0],[1267.0],[1096.0],[623.0],[384.0],[490.0],[601.0],[695.0],[921.0],[873.0],[1013.0],[400.0],[106.0],[370.0],[571.0],[284.0],[628.0],[823.0],[1103.0],[164.0],[289.0],[846.0],[1115.0],[1403.0],[1351.0],[495.0],[1381.0],[587.0],[965.0],[472.0],[908.0],[158.0],[877.0],[610.0],[1398.0],[1019.0]
902,[740.0],[1325.0],[627.0],[1278.0],[289.0],[677.0],[1346.0],[1224.0],[1130.0],[1099.0],[558.0],[352.0],[1082.0],[534.0],[783.0],[124.0],[610.0],[149.0],[108.0],[873.0],[1127.0],[1297.0],[653.0],[1349.0],[1328.0],[653.0],[1120.0],[1278.0],[451.0],[785.0],[251.0],[969.0],[688.0],[360.0],[903.0],[1208.0],[691.0],[577.0],[177.0],[236.0],[776.0],[1126.0],[1013.0],[150.0],[1130.0],[650.0],[645.0],[869.0],[712.0],[124.0]
903,[1069.0],[1107.0],[1408.0],[327.0],[1066.0],[760.0],[1200.0],[564.0],[534.0],[107.0],[1229.0],[856.0],[1045.0],[1247.0],[1063.0],[1037.0],[1124.0],[1047.0],[238.0],[1273.0],[1465.0],[222.0],[1106.0],[746.0],[491.0],[347.0],[511.0],[160.0],[566.0],[145.0],[23.0],[880.0],[1106.0],[1024.0],[1096.0],[901.0],[1045.0],[1278.0],[1485.0],[539.0],[1024.0],[1127.0],[526.0],[975.0],[291.0],[917.0],[196.0],[539.0],[1247.0],[764.0]
