Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
287,[1418.0],[310.0],[1418.0],[849.0],[1157.0],[849.0],[1417.0],[1325.0],[265.0],[1036.0],[540.0],[647.0],[950.0],[362.0],[148.0],[1443.0],[797.0],[573.0],[1036.0],[1041.0],[362.0],[576.0],[798.0],[157.0],[1417.0],[281.0],[315.0],[318.0],[1277.0],[647.0],[1464.0],[1036.0],[60.0],[1315.0],[60.0],[281.0],[1036.0],[281.0],[265.0],[1036.0],[914.0],[157.0],[976.0],[57.0],[1260.0],[1417.0],[465.0],[318.0],[796.0],[1417.0],[1417.0],[796.0],[889.0],[318.0],[740.0],[318.0],[1041.0],[1090.0],[233.0],[782.0],[647.0],[318.0],[1098.0],[1260.0],[298.0],[914.0],[1101.0],[157.0],[1417.0],[1041.0],[318.0],[298.0],[215.0],[1036.0],[704.0],[1013.0],[740.0],[746.0],[968.0],[109.0],[796.0],[914.0],[1362.0],[1260.0],[889.0],[1418.0],[1191.0],[1249.0],[1090.0],[798.0],[59.0],[1479.0],[456.0],[281.0],[1310.0],[608.0],[384.0],[1362.0],[914.0],[1418.0],[1417.0],[889.0],[362.0],[60.0],[1363.0],[362.0],[490.0],[362.0],[783.0],[796.0],[318.0],[1087.0],[1464.0],[665.0],[1410.0],[1464.0],[362.0],[1036.0],[1185.0],[1036.0],[1362.0],[797.0],[109.0],[914.0],[950.0]
288,[849.0],[322.0],[1469.0],[59.0],[265.0],[59.0],[318.0],[1250.0],[1191.0],[157.0],[570.0],[157.0],[665.0],[889.0],[476.0],[932.0],[895.0],[1191.0],[157.0],[1098.0],[540.0],[164.0],[1148.0],[1041.0],[889.0],[1036.0],[37.0],[950.0],[794.0],[109.0],[950.0],[647.0],[265.0],[1348.0],[215.0],[1362.0],[157.0],[157.0],[1191.0],[157.0],[647.0],[1041.0],[805.0],[1399.0],[796.0],[318.0],[1190.0],[1464.0],[1417.0],[889.0],[318.0],[1417.0],[318.0],[1464.0],[362.0],[1464.0],[1098.0],[1019.0],[1211.0],[372.0],[1036.0],[1464.0],[1418.0],[796.0],[1325.0],[1036.0],[1379.0],[1041.0],[318.0],[1098.0],[1464.0],[1098.0],[540.0],[647.0],[1029.0],[593.0],[362.0],[409.0],[860.0],[950.0],[1417.0],[1036.0],[1098.0],[796.0],[1417.0],[849.0],[215.0],[1046.0],[1370.0],[152.0],[1469.0],[445.0],[1327.0],[1041.0],[529.0],[60.0],[446.0],[914.0],[1036.0],[849.0],[950.0],[1417.0],[1260.0],[265.0],[932.0],[1260.0],[456.0],[660.0],[704.0],[1417.0],[1464.0],[793.0],[914.0],[1464.0],[1.0],[109.0],[1260.0],[157.0],[685.0],[157.0],[647.0],[895.0],[950.0],[647.0],[1464.0]
289,[59.0],[932.0],[242.0],[242.0],[1133.0],[1325.0],[1464.0],[1460.0],[215.0],[1362.0],[243.0],[1041.0],[318.0],[1260.0],[384.0],[1019.0],[382.0],[1231.0],[1362.0],[1418.0],[608.0],[215.0],[265.0],[1098.0],[318.0],[1362.0],[660.0],[1464.0],[351.0],[1464.0],[914.0],[157.0],[1191.0],[108.0],[152.0],[157.0],[109.0],[1041.0],[215.0],[647.0],[1036.0],[1418.0],[416.0],[411.0],[1417.0],[665.0],[501.0],[950.0],[318.0],[318.0],[914.0],[318.0],[94.0],[665.0],[1260.0],[950.0],[1418.0],[1036.0],[1497.0],[811.0],[157.0],[914.0],[849.0],[1417.0],[1250.0],[1362.0],[914.0],[1098.0],[1464.0],[647.0],[914.0],[1384.0],[740.0],[109.0],[1244.0],[1244.0],[1260.0],[1260.0],[164.0],[665.0],[889.0],[157.0],[1418.0],[94.0],[318.0],[59.0],[608.0],[183.0],[215.0],[1148.0],[1325.0],[353.0],[354.0],[1098.0],[444.0],[152.0],[148.0],[1036.0],[157.0],[59.0],[665.0],[318.0],[796.0],[1191.0],[865.0],[796.0],[354.0],[94.0],[17.0],[318.0],[914.0],[35.0],[1036.0],[889.0],[915.0],[914.0],[796.0],[1041.0],[1410.0],[1041.0],[109.0],[704.0],[665.0],[1036.0],[665.0]
290,[1325.0],[915.0],[849.0],[298.0],[1270.0],[1250.0],[914.0],[1151.0],[740.0],[1041.0],[1116.0],[1098.0],[1464.0],[660.0],[797.0],[740.0],[704.0],[518.0],[1041.0],[849.0],[1260.0],[362.0],[1191.0],[1418.0],[1464.0],[647.0],[310.0],[914.0],[312.0],[889.0],[1036.0],[1041.0],[215.0],[1433.0],[1013.0],[1041.0],[1041.0],[1362.0],[740.0],[1041.0],[109.0],[1362.0],[490.0],[652.0],[318.0],[1464.0],[1109.0],[914.0],[1464.0],[1464.0],[1036.0],[1464.0],[1464.0],[914.0],[660.0],[665.0],[281.0],[1395.0],[782.0],[416.0],[1041.0],[1036.0],[242.0],[889.0],[1460.0],[157.0],[633.0],[1418.0],[914.0],[1418.0],[1036.0],[1418.0],[362.0],[950.0],[1373.0],[1149.0],[796.0],[1199.0],[52.0],[318.0],[660.0],[950.0],[849.0],[540.0],[1464.0],[281.0],[740.0],[201.0],[831.0],[265.0],[1250.0],[1391.0],[446.0],[1362.0],[1354.0],[1191.0],[476.0],[157.0],[1041.0],[1325.0],[889.0],[1464.0],[889.0],[152.0],[1009.0],[1417.0],[446.0],[1260.0],[399.0],[1464.0],[1036.0],[488.0],[157.0],[914.0],[537.0],[1036.0],[94.0],[1098.0],[842.0],[281.0],[950.0],[1029.0],[1464.0],[109.0],[914.0]
291,[950.0],[338.0],[59.0],[1384.0],[633.0],[1460.0],[1036.0],[1369.0],[540.0],[1418.0],[779.0],[1418.0],[914.0],[94.0],[895.0],[1112.0],[1029.0],[501.0],[647.0],[59.0],[796.0],[723.0],[215.0],[849.0],[660.0],[157.0],[1252.0],[1036.0],[746.0],[914.0],[157.0],[1098.0],[740.0],[338.0],[740.0],[1098.0],[1098.0],[647.0],[362.0],[109.0],[157.0],[849.0],[456.0],[1343.0],[1464.0],[889.0],[1307.0],[665.0],[914.0],[914.0],[157.0],[660.0],[914.0],[1036.0],[796.0],[914.0],[849.0],[914.0],[520.0],[674.0],[1098.0],[157.0],[298.0],[660.0],[1151.0],[1041.0],[1240.0],[849.0],[1036.0],[849.0],[157.0],[849.0],[608.0],[665.0],[1149.0],[798.0],[1417.0],[1369.0],[1449.0],[889.0],[318.0],[1041.0],[59.0],[1417.0],[660.0],[1362.0],[362.0],[837.0],[1449.0],[1013.0],[242.0],[1400.0],[148.0],[1418.0],[501.0],[215.0],[797.0],[647.0],[1098.0],[1250.0],[318.0],[914.0],[660.0],[215.0],[372.0],[318.0],[148.0],[540.0],[1276.0],[914.0],[157.0],[1170.0],[1041.0],[1036.0],[1151.0],[157.0],[1417.0],[647.0],[1485.0],[1098.0],[1041.0],[1244.0],[889.0],[157.0],[889.0]
292,[1250.0],[134.0],[1325.0],[281.0],[365.0],[1151.0],[157.0],[692.0],[362.0],[849.0],[738.0],[109.0],[1036.0],[540.0],[704.0],[1362.0],[1244.0],[152.0],[1098.0],[1325.0],[1417.0],[868.0],[740.0],[59.0],[914.0],[109.0],[1244.0],[665.0],[992.0],[1036.0],[1041.0],[109.0],[362.0],[858.0],[593.0],[1418.0],[950.0],[1098.0],[1260.0],[950.0],[1041.0],[59.0],[354.0],[973.0],[914.0],[914.0],[1289.0],[1036.0],[1036.0],[1036.0],[1041.0],[914.0],[1036.0],[157.0],[1417.0],[889.0],[59.0],[467.0],[570.0],[468.0],[1418.0],[1041.0],[1384.0],[318.0],[1369.0],[1098.0],[1413.0],[59.0],[157.0],[109.0],[1041.0],[59.0],[1260.0],[157.0],[798.0],[1148.0],[318.0],[899.0],[1140.0],[1464.0],[1464.0],[665.0],[647.0],[318.0],[94.0],[1325.0],[1260.0],[67.0],[1236.0],[593.0],[1460.0],[740.0],[476.0],[647.0],[305.0],[740.0],[895.0],[1041.0],[1418.0],[1460.0],[1464.0],[660.0],[1417.0],[1013.0],[754.0],[660.0],[476.0],[796.0],[1191.0],[1036.0],[1041.0],[34.0],[1098.0],[660.0],[575.0],[1041.0],[318.0],[1418.0],[1242.0],[1362.0],[665.0],[1149.0],[914.0],[950.0],[660.0]
293,[1460.0],[537.0],[298.0],[1325.0],[407.0],[1369.0],[665.0],[281.0],[796.0],[59.0],[57.0],[849.0],[157.0],[796.0],[1029.0],[338.0],[1149.0],[1260.0],[109.0],[298.0],[318.0],[1258.0],[362.0],[647.0],[1036.0],[1041.0],[378.0],[157.0],[435.0],[157.0],[665.0],[1418.0],[1260.0],[705.0],[362.0],[849.0],[665.0],[1418.0],[796.0],[1098.0],[1098.0],[1325.0],[446.0],[148.0],[660.0],[1036.0],[950.0],[889.0],[157.0],[157.0],[1098.0],[94.0],[540.0],[1041.0],[94.0],[1036.0],[1362.0],[886.0],[242.0],[1173.0],[849.0],[1098.0],[59.0],[1464.0],[692.0],[1418.0],[34.0],[1362.0],[1041.0],[59.0],[1418.0],[1325.0],[796.0],[889.0],[1148.0],[265.0],[1464.0],[126.0],[1447.0],[914.0],[914.0],[889.0],[109.0],[1464.0],[914.0],[1250.0],[60.0],[1087.0],[830.0],[1191.0],[298.0],[1442.0],[797.0],[849.0],[919.0],[362.0],[704.0],[1098.0],[647.0],[298.0],[660.0],[94.0],[94.0],[593.0],[346.0],[94.0],[797.0],[1417.0],[362.0],[665.0],[1098.0],[1466.0],[1418.0],[94.0],[322.0],[950.0],[540.0],[109.0],[1296.0],[1418.0],[1098.0],[666.0],[1036.0],[665.0],[1036.0]
294,[665.0],[755.0],[1384.0],[1250.0],[1239.0],[692.0],[1041.0],[1362.0],[608.0],[647.0],[592.0],[950.0],[1041.0],[1417.0],[1244.0],[302.0],[384.0],[1086.0],[1418.0],[1250.0],[1464.0],[1400.0],[60.0],[1325.0],[157.0],[1098.0],[429.0],[889.0],[365.0],[1041.0],[1098.0],[849.0],[796.0],[1330.0],[1260.0],[59.0],[1418.0],[109.0],[1417.0],[1418.0],[1418.0],[1250.0],[148.0],[247.0],[1036.0],[157.0],[801.0],[157.0],[889.0],[660.0],[1418.0],[1036.0],[157.0],[1098.0],[540.0],[157.0],[1325.0],[265.0],[1471.0],[797.0],[59.0],[1418.0],[281.0],[914.0],[1384.0],[849.0],[86.0],[1325.0],[1098.0],[1325.0],[849.0],[1250.0],[1417.0],[1041.0],[265.0],[1191.0],[914.0],[1479.0],[449.0],[1036.0],[94.0],[1098.0],[1325.0],[914.0],[1036.0],[647.0],[796.0],[524.0],[201.0],[215.0],[1151.0],[738.0],[895.0],[59.0],[1078.0],[1260.0],[1029.0],[109.0],[849.0],[1151.0],[914.0],[540.0],[540.0],[1433.0],[1223.0],[1464.0],[895.0],[318.0],[950.0],[889.0],[1418.0],[977.0],[849.0],[540.0],[1499.0],[665.0],[1464.0],[849.0],[95.0],[647.0],[1418.0],[798.0],[157.0],[1041.0],[157.0]
295,[1151.0],[243.0],[1250.0],[1460.0],[372.0],[881.0],[889.0],[881.0],[60.0],[1325.0],[1198.0],[59.0],[1098.0],[318.0],[1175.0],[1260.0],[1175.0],[1492.0],[849.0],[1384.0],[60.0],[446.0],[152.0],[1250.0],[1041.0],[1418.0],[118.0],[1041.0],[300.0],[660.0],[889.0],[950.0],[1417.0],[913.0],[796.0],[1325.0],[889.0],[849.0],[608.0],[849.0],[950.0],[647.0],[476.0],[146.0],[94.0],[1041.0],[137.0],[1041.0],[1041.0],[1041.0],[849.0],[157.0],[608.0],[889.0],[608.0],[1041.0],[1250.0],[1194.0],[1249.0],[1244.0],[1325.0],[660.0],[1362.0],[94.0],[881.0],[59.0],[118.0],[1250.0],[1418.0],[950.0],[950.0],[281.0],[318.0],[1098.0],[1191.0],[215.0],[1036.0],[238.0],[956.0],[157.0],[1036.0],[1418.0],[950.0],[1036.0],[540.0],[109.0],[1417.0],[1011.0],[1263.0],[1433.0],[1384.0],[612.0],[704.0],[109.0],[1032.0],[796.0],[1244.0],[1418.0],[59.0],[1369.0],[94.0],[1036.0],[318.0],[740.0],[1247.0],[914.0],[704.0],[608.0],[1263.0],[157.0],[950.0],[1309.0],[660.0],[157.0],[881.0],[889.0],[914.0],[59.0],[183.0],[849.0],[889.0],[1148.0],[1041.0],[1098.0],[1041.0]
296,[889.0],[1116.0],[1460.0],[1151.0],[529.0],[298.0],[1098.0],[3.0],[1417.0],[1250.0],[60.0],[1325.0],[1418.0],[608.0],[1149.0],[46.0],[798.0],[798.0],[59.0],[281.0],[152.0],[99.0],[1260.0],[1460.0],[94.0],[849.0],[915.0],[660.0],[705.0],[1098.0],[1418.0],[59.0],[152.0],[137.0],[1433.0],[1250.0],[849.0],[59.0],[60.0],[59.0],[665.0],[109.0],[797.0],[1443.0],[157.0],[1098.0],[223.0],[1098.0],[1098.0],[1098.0],[59.0],[540.0],[1041.0],[1418.0],[60.0],[660.0],[1460.0],[1380.0],[770.0],[783.0],[109.0],[849.0],[647.0],[540.0],[281.0],[647.0],[976.0],[647.0],[849.0],[1250.0],[59.0],[1362.0],[1464.0],[1418.0],[215.0],[1433.0],[157.0],[1026.0],[1312.0],[1041.0],[157.0],[660.0],[1250.0],[157.0],[157.0],[950.0],[318.0],[1190.0],[738.0],[738.0],[1369.0],[1148.0],[1029.0],[1325.0],[86.0],[1417.0],[1149.0],[849.0],[1325.0],[692.0],[1036.0],[608.0],[1464.0],[738.0],[860.0],[1036.0],[1327.0],[1464.0],[665.0],[1041.0],[665.0],[884.0],[59.0],[1041.0],[277.0],[1098.0],[1036.0],[1325.0],[757.0],[59.0],[849.0],[265.0],[660.0],[1418.0],[1098.0]
297,[1369.0],[1063.0],[1151.0],[1369.0],[1335.0],[1384.0],[1418.0],[647.0],[152.0],[1460.0],[608.0],[665.0],[889.0],[1464.0],[798.0],[990.0],[1148.0],[292.0],[1325.0],[1362.0],[914.0],[1061.0],[796.0],[1151.0],[1098.0],[59.0],[1395.0],[1098.0],[736.0],[1418.0],[849.0],[1325.0],[318.0],[1109.0],[1417.0],[647.0],[59.0],[1325.0],[318.0],[1325.0],[889.0],[950.0],[895.0],[1413.0],[1041.0],[1418.0],[1068.0],[660.0],[660.0],[1418.0],[665.0],[608.0],[1098.0],[660.0],[152.0],[1098.0],[647.0],[618.0],[322.0],[704.0],[1250.0],[59.0],[1325.0],[608.0],[3.0],[1325.0],[755.0],[1460.0],[59.0],[1460.0],[1325.0],[1460.0],[914.0],[660.0],[382.0],[740.0],[1041.0],[939.0],[1357.0],[1098.0],[1041.0],[849.0],[1460.0],[1041.0],[1041.0],[665.0],[152.0],[798.0],[889.0],[740.0],[692.0],[1240.0],[1244.0],[1250.0],[1100.0],[318.0],[1175.0],[59.0],[1250.0],[881.0],[157.0],[157.0],[914.0],[362.0],[782.0],[157.0],[1029.0],[914.0],[94.0],[1098.0],[849.0],[746.0],[1325.0],[608.0],[1494.0],[1418.0],[157.0],[950.0],[518.0],[1325.0],[59.0],[1373.0],[1098.0],[849.0],[1418.0]
298,[660.0],[1100.0],[1369.0],[1362.0],[32.0],[3.0],[660.0],[938.0],[318.0],[1151.0],[618.0],[889.0],[849.0],[914.0],[1073.0],[1240.0],[265.0],[749.0],[950.0],[647.0],[1036.0],[687.0],[1417.0],[1369.0],[1418.0],[1325.0],[1273.0],[1418.0],[837.0],[849.0],[59.0],[1250.0],[1464.0],[673.0],[738.0],[1460.0],[660.0],[1250.0],[1464.0],[1250.0],[849.0],[1460.0],[704.0],[112.0],[1098.0],[849.0],[1111.0],[1418.0],[94.0],[849.0],[1325.0],[1041.0],[1418.0],[849.0],[318.0],[1418.0],[1151.0],[349.0],[134.0],[798.0],[1460.0],[1325.0],[1250.0],[1036.0],[1362.0],[1250.0],[354.0],[1151.0],[109.0],[1151.0],[665.0],[1151.0],[1036.0],[849.0],[384.0],[362.0],[1098.0],[915.0],[1263.0],[849.0],[1098.0],[59.0],[665.0],[1098.0],[1098.0],[889.0],[1464.0],[1310.0],[567.0],[362.0],[281.0],[468.0],[1149.0],[950.0],[1090.0],[1464.0],[1073.0],[950.0],[109.0],[3.0],[1041.0],[1041.0],[608.0],[1260.0],[481.0],[1041.0],[1244.0],[1036.0],[467.0],[1418.0],[59.0],[367.0],[1250.0],[1098.0],[1002.0],[849.0],[608.0],[1250.0],[292.0],[1250.0],[1325.0],[1191.0],[1418.0],[889.0],[94.0]
299,[94.0],[35.0],[692.0],[692.0],[1363.0],[938.0],[59.0],[495.0],[1464.0],[1369.0],[685.0],[660.0],[1325.0],[1036.0],[1148.0],[783.0],[1191.0],[425.0],[1250.0],[1460.0],[157.0],[612.0],[318.0],[692.0],[849.0],[950.0],[820.0],[849.0],[1466.0],[59.0],[660.0],[665.0],[914.0],[373.0],[318.0],[1151.0],[1325.0],[1460.0],[914.0],[665.0],[59.0],[1151.0],[1412.0],[1224.0],[1418.0],[59.0],[674.0],[849.0],[1418.0],[94.0],[889.0],[1098.0],[849.0],[59.0],[1464.0],[849.0],[1369.0],[941.0],[1348.0],[1433.0],[950.0],[94.0],[1151.0],[157.0],[938.0],[1460.0],[1340.0],[1369.0],[1325.0],[1369.0],[1250.0],[647.0],[60.0],[59.0],[1175.0],[1260.0],[540.0],[1468.0],[704.0],[59.0],[540.0],[1325.0],[889.0],[608.0],[608.0],[660.0],[914.0],[545.0],[1423.0],[1260.0],[1362.0],[658.0],[798.0],[665.0],[547.0],[914.0],[798.0],[665.0],[1460.0],[1384.0],[1098.0],[1098.0],[1036.0],[796.0],[1260.0],[1098.0],[1149.0],[60.0],[1163.0],[849.0],[1325.0],[1263.0],[1460.0],[1418.0],[1270.0],[59.0],[1041.0],[1460.0],[674.0],[1460.0],[660.0],[215.0],[849.0],[660.0],[849.0]
300,[692.0],[721.0],[281.0],[647.0],[383.0],[495.0],[1325.0],[166.0],[914.0],[692.0],[285.0],[1250.0],[1250.0],[60.0],[265.0],[955.0],[215.0],[22.0],[665.0],[109.0],[1041.0],[895.0],[1464.0],[881.0],[59.0],[1250.0],[128.0],[59.0],[1011.0],[1325.0],[94.0],[1460.0],[1036.0],[783.0],[1464.0],[1369.0],[94.0],[950.0],[1036.0],[889.0],[1325.0],[1369.0],[1029.0],[794.0],[540.0],[1325.0],[999.0],[94.0],[540.0],[540.0],[1250.0],[1418.0],[59.0],[1325.0],[914.0],[59.0],[109.0],[469.0],[310.0],[697.0],[665.0],[540.0],[109.0],[1041.0],[495.0],[1151.0],[210.0],[881.0],[1250.0],[692.0],[889.0],[1369.0],[157.0],[1325.0],[362.0],[796.0],[608.0],[953.0],[1133.0],[660.0],[1418.0],[1250.0],[1151.0],[1418.0],[1418.0],[1460.0],[1036.0],[1247.0],[1412.0],[796.0],[881.0],[754.0],[1148.0],[889.0],[498.0],[1036.0],[1148.0],[1325.0],[1151.0],[938.0],[1418.0],[1418.0],[60.0],[666.0],[1079.0],[540.0],[798.0],[157.0],[627.0],[59.0],[1250.0],[115.0],[1151.0],[849.0],[68.0],[1325.0],[1098.0],[1151.0],[369.0],[1151.0],[1250.0],[740.0],[94.0],[59.0],[540.0]
301,[881.0],[13.0],[881.0],[881.0],[1368.0],[166.0],[94.0],[745.0],[1036.0],[881.0],[1369.0],[94.0],[660.0],[152.0],[1191.0],[1198.0],[1073.0],[840.0],[1460.0],[1151.0],[1098.0],[1219.0],[1013.0],[109.0],[1325.0],[1460.0],[537.0],[94.0],[362.0],[1250.0],[540.0],[1151.0],[1013.0],[265.0],[914.0],[692.0],[1250.0],[665.0],[157.0],[1460.0],[1250.0],[692.0],[1244.0],[38.0],[849.0],[1250.0],[407.0],[540.0],[849.0],[59.0],[1460.0],[849.0],[1325.0],[94.0],[1013.0],[94.0],[692.0],[1171.0],[700.0],[322.0],[889.0],[1250.0],[950.0],[1098.0],[166.0],[1369.0],[932.0],[3.0],[950.0],[665.0],[1460.0],[692.0],[1041.0],[94.0],[1073.0],[1417.0],[1418.0],[353.0],[95.0],[1325.0],[849.0],[94.0],[660.0],[849.0],[849.0],[1151.0],[157.0],[465.0],[1361.0],[1417.0],[647.0],[490.0],[265.0],[1460.0],[338.0],[157.0],[265.0],[1250.0],[1369.0],[281.0],[849.0],[849.0],[157.0],[1417.0],[243.0],[1418.0],[1148.0],[1041.0],[132.0],[1325.0],[889.0],[1216.0],[1369.0],[60.0],[158.0],[1250.0],[1418.0],[1369.0],[108.0],[1369.0],[1460.0],[1260.0],[59.0],[1325.0],[608.0]
302,[3.0],[1471.0],[1362.0],[3.0],[915.0],[281.0],[1250.0],[434.0],[157.0],[109.0],[536.0],[540.0],[1460.0],[157.0],[215.0],[1277.0],[740.0],[1073.0],[1151.0],[1369.0],[1418.0],[740.0],[914.0],[950.0],[540.0],[1151.0],[1140.0],[1325.0],[932.0],[1460.0],[1325.0],[1369.0],[157.0],[467.0],[1036.0],[109.0],[1460.0],[889.0],[152.0],[1151.0],[1460.0],[881.0],[1149.0],[358.0],[59.0],[660.0],[1295.0],[59.0],[59.0],[1325.0],[1151.0],[59.0],[60.0],[1250.0],[593.0],[1325.0],[950.0],[1260.0],[227.0],[318.0],[1151.0],[1460.0],[665.0],[1418.0],[647.0],[109.0],[886.0],[938.0],[1460.0],[881.0],[660.0],[109.0],[1098.0],[540.0],[462.0],[738.0],[60.0],[822.0],[127.0],[1250.0],[608.0],[1460.0],[94.0],[59.0],[59.0],[1369.0],[1041.0],[1268.0],[444.0],[318.0],[3.0],[161.0],[1191.0],[1151.0],[932.0],[1041.0],[1191.0],[889.0],[692.0],[495.0],[540.0],[59.0],[1041.0],[318.0],[1423.0],[849.0],[265.0],[1098.0],[681.0],[660.0],[660.0],[446.0],[692.0],[152.0],[589.0],[1460.0],[849.0],[692.0],[686.0],[692.0],[1151.0],[796.0],[1325.0],[1250.0],[59.0]
303,[938.0],[1439.0],[3.0],[938.0],[1492.0],[745.0],[1460.0],[282.0],[1041.0],[3.0],[831.0],[1460.0],[1151.0],[1041.0],[740.0],[886.0],[362.0],[208.0],[1369.0],[692.0],[849.0],[861.0],[1036.0],[3.0],[1250.0],[1369.0],[153.0],[1250.0],[923.0],[1151.0],[1250.0],[889.0],[1041.0],[984.0],[157.0],[950.0],[1151.0],[1151.0],[1041.0],[1369.0],[1151.0],[665.0],[798.0],[481.0],[608.0],[1460.0],[1029.0],[1325.0],[1325.0],[1250.0],[660.0],[1325.0],[152.0],[540.0],[1036.0],[540.0],[881.0],[1210.0],[183.0],[1384.0],[1369.0],[1151.0],[889.0],[849.0],[745.0],[692.0],[1046.0],[109.0],[665.0],[3.0],[1151.0],[950.0],[1418.0],[1250.0],[1260.0],[318.0],[849.0],[738.0],[123.0],[1460.0],[59.0],[1151.0],[540.0],[1325.0],[1325.0],[94.0],[1098.0],[481.0],[275.0],[1464.0],[938.0],[354.0],[215.0],[1369.0],[1009.0],[1013.0],[215.0],[1460.0],[881.0],[166.0],[59.0],[1325.0],[1098.0],[1464.0],[915.0],[59.0],[1191.0],[1418.0],[1464.0],[94.0],[1460.0],[782.0],[94.0],[59.0],[476.0],[660.0],[59.0],[665.0],[351.0],[109.0],[1369.0],[1417.0],[540.0],[1460.0],[1325.0]
304,[495.0],[448.0],[938.0],[495.0],[210.0],[1362.0],[1151.0],[968.0],[1098.0],[950.0],[54.0],[1151.0],[94.0],[1098.0],[362.0],[501.0],[462.0],[960.0],[889.0],[950.0],[59.0],[686.0],[593.0],[938.0],[1460.0],[665.0],[449.0],[1460.0],[518.0],[1369.0],[608.0],[660.0],[1098.0],[932.0],[1041.0],[881.0],[540.0],[1369.0],[1098.0],[660.0],[1369.0],[3.0],[1148.0],[152.0],[1325.0],[1151.0],[247.0],[1250.0],[1250.0],[1460.0],[94.0],[1250.0],[1250.0],[608.0],[1433.0],[1250.0],[3.0],[16.0],[172.0],[1149.0],[692.0],[608.0],[1369.0],[59.0],[109.0],[881.0],[923.0],[950.0],[1151.0],[938.0],[1369.0],[665.0],[849.0],[608.0],[796.0],[1464.0],[152.0],[798.0],[206.0],[94.0],[60.0],[1369.0],[1369.0],[1250.0],[60.0],[692.0],[1418.0],[520.0],[925.0],[914.0],[495.0],[239.0],[740.0],[660.0],[362.0],[1098.0],[740.0],[1151.0],[3.0],[745.0],[1325.0],[1250.0],[152.0],[914.0],[185.0],[1325.0],[215.0],[152.0],[1271.0],[1250.0],[1151.0],[796.0],[881.0],[1325.0],[529.0],[1151.0],[1325.0],[881.0],[164.0],[881.0],[692.0],[1464.0],[1250.0],[1151.0],[1250.0]
305,[166.0],[700.0],[495.0],[109.0],[666.0],[434.0],[1369.0],[1427.0],[1013.0],[665.0],[167.0],[692.0],[540.0],[1418.0],[796.0],[537.0],[1260.0],[728.0],[692.0],[881.0],[1013.0],[273.0],[157.0],[495.0],[1151.0],[692.0],[362.0],[1151.0],[1361.0],[692.0],[1460.0],[692.0],[593.0],[153.0],[1098.0],[3.0],[1369.0],[692.0],[1418.0],[692.0],[692.0],[938.0],[265.0],[620.0],[60.0],[1369.0],[865.0],[1460.0],[608.0],[608.0],[1369.0],[1460.0],[1460.0],[60.0],[738.0],[1460.0],[665.0],[524.0],[640.0],[1400.0],[881.0],[1369.0],[660.0],[60.0],[434.0],[950.0],[152.0],[495.0],[889.0],[495.0],[692.0],[889.0],[59.0],[1460.0],[1417.0],[914.0],[59.0],[31.0],[1281.0],[1151.0],[152.0],[692.0],[692.0],[1460.0],[1250.0],[881.0],[849.0],[57.0],[183.0],[1036.0],[109.0],[378.0],[362.0],[94.0],[1013.0],[1418.0],[362.0],[660.0],[938.0],[434.0],[608.0],[1460.0],[1418.0],[1036.0],[437.0],[608.0],[740.0],[849.0],[446.0],[1460.0],[1369.0],[1148.0],[3.0],[1250.0],[1369.0],[1369.0],[1250.0],[3.0],[1295.0],[950.0],[94.0],[914.0],[1460.0],[94.0],[1460.0]
